participant,block_number,trial_number,choice,reward,Q1,Q2,Q3
697ccad66fdf3bbcccb90fe4,4,17,2,1,0.3806012521023923,0.4401968947855756,0.3072350799303013
697ccad66fdf3bbcccb90fe4,4,18,1,0,0.3806012521023923,0.5142237207615281,0.3072350799303013
697ccad66fdf3bbcccb90fe4,4,19,1,1,0.3243319717097718,0.5142237207615281,0.3072350799303013
697ccad66fdf3bbcccb90fe4,4,20,3,1,0.4479207099094828,0.5142237207615281,0.3072350799303013
697ccad66fdf3bbcccb90fe4,4,21,2,0,0.4479207099094828,0.5142237207615281,0.43855354554770004
697ccad66fdf3bbcccb90fe4,4,22,2,0,0.4479207099094828,0.4462241873448213,0.43855354554770004
697ccad66fdf3bbcccb90fe4,4,23,1,1,0.4479207099094828,0.3872167259543922,0.43855354554770004
697ccad66fdf3bbcccb90fe4,4,24,1,1,0.49527714948569923,0.3872167259543922,0.43855354554770004
697ccad66fdf3bbcccb90fe4,4,25,2,1,0.5584942407308522,0.3872167259543922,0.43855354554770004
697ccad66fdf3bbcccb90fe4,5,1,1,1,0.5584942407308522,0.4813729114351266,0.43855354554770004
697ccad66fdf3bbcccb90fe4,5,2,3,0,0.6168777493485864,0.4813729114351266,0.43855354554770004
697ccad66fdf3bbcccb90fe4,5,3,3,1,0.6168777493485864,0.4813729114351266,0.346102321155845
697ccad66fdf3bbcccb90fe4,5,4,2,0,0.6168777493485864,0.4813729114351266,0.4578060872254346
697ccad66fdf3bbcccb90fe4,5,5,2,0,0.6168777493485864,0.40632947526171626,0.4578060872254346
697ccad66fdf3bbcccb90fe4,5,6,2,0,0.6168777493485864,0.35259758122346607,0.4578060872254346
697ccad66fdf3bbcccb90fe4,5,7,3,1,0.6168777493485864,0.3059710455981094,0.4578060872254346
697ccad66fdf3bbcccb90fe4,5,8,3,1,0.6168777493485864,0.3059710455981094,0.5076070816589655
697ccad66fdf3bbcccb90fe4,5,9,1,0,0.6168777493485864,0.3059710455981094,0.5727197686710095
697ccad66fdf3bbcccb90fe4,5,10,1,1,0.4786209849814635,0.3059710455981094,0.5727197686710095
697ccad66fdf3bbcccb90fe4,5,11,3,1,0.5967537133286701,0.3059710455981094,0.5727197686710095
697ccad66fdf3bbcccb90fe4,5,12,3,1,0.5967537133286701,0.3059710455981094,0.629222132451241
697ccad66fdf3bbcccb90fe4,5,13,1,0,0.5967537133286701,0.3059710455981094,0.6782527785864025
697ccad66fdf3bbcccb90fe4,5,14,2,1,0.47602272046649113,0.3059710455981094,0.6782527785864025
697ccad66fdf3bbcccb90fe4,5,15,1,0,0.47602272046649113,0.4440929447323454,0.6782527785864025
697ccad66fdf3bbcccb90fe4,5,16,1,0,0.4493628148827398,0.4440929447323454,0.6782527785864025
697ccad66fdf3bbcccb90fe4,5,17,1,1,0.38994031000842644,0.4440929447323454,0.6782527785864025
697ccad66fdf3bbcccb90fe4,5,18,1,1,0.4700862172318606,0.4440929447323454,0.6782527785864025
697ccad66fdf3bbcccb90fe4,5,19,2,1,0.5406176219743692,0.4440929447323454,0.6782527785864025
697ccad66fdf3bbcccb90fe4,5,20,3,0,0.5406176219743692,0.4899466600216632,0.6782527785864025
697ccad66fdf3bbcccb90fe4,5,21,3,1,0.5406176219743692,0.4899466600216632,0.49730726961670113
697ccad66fdf3bbcccb90fe4,5,22,3,0,0.5406176219743692,0.4899466600216632,0.6429698577779064
697ccad66fdf3bbcccb90fe4,5,23,2,1,0.5406176219743692,0.4899466600216632,0.4910069402177043
697ccad66fdf3bbcccb90fe4,5,24,1,1,0.5406176219743692,0.5464965531513415,0.4910069402177043
697ccad66fdf3bbcccb90fe4,5,25,3,0,0.601365086090301,0.5464965531513415,0.4910069402177043
697ccad66fdf3bbcccb90fe4,6,1,2,0,0.601365086090301,0.5464965531513415,0.4692032899458875
697ccad66fdf3bbcccb90fe4,6,2,2,1,0.601365086090301,0.4657065360695204,0.4692032899458875
697ccad66fdf3bbcccb90fe4,6,3,3,0,0.601365086090301,0.5437558159732812,0.4692032899458875
697ccad66fdf3bbcccb90fe4,6,4,3,0,0.601365086090301,0.5437558159732812,0.42013959877731105
697ccad66fdf3bbcccb90fe4,6,5,3,0,0.601365086090301,0.5437558159732812,0.36458149212249114
697ccad66fdf3bbcccb90fe4,6,6,3,0,0.601365086090301,0.5437558159732812,0.3163702372063891
697ccad66fdf3bbcccb90fe4,6,7,3,0,0.601365086090301,0.5437558159732812,0.27453430645298726
697ccad66fdf3bbcccb90fe4,6,8,2,0,0.601365086090301,0.5437558159732812,0.23823064444050168
697ccad66fdf3bbcccb90fe4,6,9,3,0,0.601365086090301,0.46625650677375685,0.23823064444050168
697ccad66fdf3bbcccb90fe4,6,10,1,0,0.601365086090301,0.46625650677375685,0.2067276790937576
697ccad66fdf3bbcccb90fe4,6,11,2,1,0.4854801385376841,0.46625650677375685,0.2067276790937576
697ccad66fdf3bbcccb90fe4,6,12,2,0,0.4854801385376841,0.5416920077046512,0.2067276790937576
697ccad66fdf3bbcccb90fe4,6,13,3,1,0.4854801385376841,0.4678932724015541,0.2067276790937576
697ccad66fdf3bbcccb90fe4,6,14,2,1,0.4854801385376841,0.4678932724015541,0.39071107814592976
697ccad66fdf3bbcccb90fe4,6,15,2,0,0.4854801385376841,0.5401379350923616,0.39071107814592976
697ccad66fdf3bbcccb90fe4,6,16,3,0,0.4854801385376841,0.46871157700794996,0.39071107814592976
697ccad66fdf3bbcccb90fe4,6,17,3,0,0.4854801385376841,0.46871157700794996,0.27041902525349426
697ccad66fdf3bbcccb90fe4,6,18,2,0,0.4854801385376841,0.46871157700794996,0.23465955628284085
697ccad66fdf3bbcccb90fe4,6,19,3,0,0.4854801385376841,0.4067304448689486,0.23465955628284085
697ccad66fdf3bbcccb90fe4,6,20,1,1,0.4854801385376841,0.4067304448689486,0.20362882144011457
697ccad66fdf3bbcccb90fe4,6,21,2,0,0.5850724896533428,0.4067304448689486,0.20362882144011457
697ccad66fdf3bbcccb90fe4,6,22,1,1,0.5850724896533428,0.3529455278169753,0.20362882144011457
697ccad66fdf3bbcccb90fe4,6,23,3,1,0.6399413640382008,0.3529455278169753,0.20362882144011457
697ccad66fdf3bbcccb90fe4,6,24,2,0,0.6399413640382008,0.3529455278169753,0.3829632052635643
697ccad66fdf3bbcccb90fe4,6,25,1,1,0.6399413640382008,0.3062729807818899,0.3829632052635643
69b7e04340b00585acbb91ac,1,1,2,0,0.5,0.5,0.5
69b7e04340b00585acbb91ac,1,2,2,1,0.5,0.05235900654723458,0.5
69b7e04340b00585acbb91ac,1,3,2,1,0.5,0.9007649180622042,0.5
69b7e04340b00585acbb91ac,1,4,1,1,0.5,0.9896082993482245,0.5
69b7e04340b00585acbb91ac,1,5,3,0,0.9476409934527654,0.9896082993482245,0.5
69b7e04340b00585acbb91ac,1,6,3,0,0.9476409934527654,0.9896082993482245,0.05235900654723458
69b7e04340b00585acbb91ac,1,7,3,0,0.9476409934527654,0.9896082993482245,0.005482931156673327
69b7e04340b00585acbb91ac,1,8,3,1,0.9476409934527654,0.9896082993482245,5.741616615711573e-4
69b7e04340b00585acbb91ac,1,9,3,1,0.9476409934527654,0.9896082993482245,0.8953421119746969
69b7e04340b00585acbb91ac,1,10,2,0,0.9476409934527654,0.9896082993482245,0.9890404338645413
69b7e04340b00585acbb91ac,1,11,2,1,0.9476409934527654,0.10362981484049294,0.9890404338645413
69b7e04340b00585acbb91ac,1,12,2,0,0.9476409934527654,0.9061338952584332,0.9890404338645413
69b7e04340b00585acbb91ac,1,13,2,1,0.9476409934527654,0.09488854107174155,0.9890404338645413
69b7e04340b00585acbb91ac,1,14,3,0,0.9476409934527654,0.9052185264305849,0.9890404338645413
69b7e04340b00585acbb91ac,1,15,3,0,0.9476409934527654,0.9052185264305849,0.10357034909457946
69b7e04340b00585acbb91ac,1,16,3,1,0.9476409934527654,0.9052185264305849,0.01084568121803725
69b7e04340b00585acbb91ac,1,17,3,1,0.9476409934527654,0.9052185264305849,0.8964177251029457
69b7e04340b00585acbb91ac,1,18,1,0,0.9476409934527654,0.9052185264305849,0.9891530699355966
69b7e04340b00585acbb91ac,1,19,1,1,0.09923508193779584,0.9052185264305849,0.9891530699355966
69b7e04340b00585acbb91ac,1,20,1,1,0.9056736875573064,0.9052185264305849,0.9891530699355966
69b7e04340b00585acbb91ac,1,21,2,0,0.9901223359406296,0.9052185264305849,0.9891530699355966
69b7e04340b00585acbb91ac,1,22,2,0,0.9901223359406296,0.09479268546571135,0.9891530699355966
69b7e04340b00585acbb91ac,1,23,2,0,0.9901223359406296,0.009926501716285431,0.9891530699355966
69b7e04340b00585acbb91ac,1,24,2,1,0.9901223359406296,0.0010394835451774014,0.9891530699355966
69b7e04340b00585acbb91ac,1,25,2,0,0.9901223359406296,0.8953908395583785,0.9891530699355966
69b7e04340b00585acbb91ac,2,1,2,1,0.9901223359406296,0.09376354961483918,0.9891530699355966
69b7e04340b00585acbb91ac,2,2,2,0,0.9901223359406296,0.9051007195589786,0.9891530699355966
69b7e04340b00585acbb91ac,2,3,2,0,0.9901223359406296,0.09478034896397897,0.9891530699355966
69b7e04340b00585acbb91ac,2,4,2,1,0.9901223359406296,0.009925209862308076,0.9891530699355966
69b7e04340b00585acbb91ac,2,5,2,1,0.9901223359406296,0.8963213351703231,0.9891530699355966
69b7e04340b00585acbb91ac,2,6,3,1,0.9901223359406296,0.9891429761732076,0.9891530699355966
69b7e04340b00585acbb91ac,2,7,1,1,0.9901223359406296,0.9891429761732076,0.9988641310258717
69b7e04340b00585acbb91ac,2,8,2,1,0.9989656306373019,0.9891429761732076,0.9988641310258717
69b7e04340b00585acbb91ac,2,9,3,1,0.9989656306373019,0.9988630740271082,0.9988641310258717
69b7e04340b00585acbb91ac,2,10,1,1,0.9989656306373019,0.9988630740271082,0.9998810540563787
69b7e04340b00585acbb91ac,2,11,2,1,0.9998916828941911,0.9988630740271082,0.9998810540563787
69b7e04340b00585acbb91ac,2,12,3,0,0.9998916828941911,0.9998809433695657,0.9998810540563787
69b7e04340b00585acbb91ac,2,13,3,0,0.9998916828941911,0.9998809433695657,0.1047055573113756
69b7e04340b00585acbb91ac,2,14,3,1,0.9998916828941911,0.9998809433695657,0.01096455796846179
69b7e04340b00585acbb91ac,2,15,1,0,0.9998916828941911,0.9998809433695657,0.8964301736402649
69b7e04340b00585acbb91ac,2,16,1,0,0.10470667034217573,0.9998809433695657,0.8964301736402649
69b7e04340b00585acbb91ac,2,17,1,0,0.010964674522838593,0.9998809433695657,0.8964301736402649
69b7e04340b00585acbb91ac,2,18,1,0,0.0011481989400772023,0.9998809433695657,0.8964301736402649
69b7e04340b00585acbb91ac,2,19,1,1,1.2023711318435038e-4,0.9998809433695657,0.8964301736402649
69b7e04340b00585acbb91ac,2,20,1,1,0.8952945778973391,0.9998809433695657,0.8964301736402649
69b7e04340b00585acbb91ac,2,21,2,0,0.9890354561903265,0.9998809433695657,0.8964301736402649
69b7e04340b00585acbb91ac,2,22,2,0,0.9890354561903265,0.10470554572047214,0.8964301736402649
69b7e04340b00585acbb91ac,2,23,2,0,0.9890354561903265,0.01096455675468537,0.8964301736402649
69b7e04340b00585acbb91ac,2,24,2,0,0.9890354561903265,0.00114818660762983,0.8964301736402649
69b7e04340b00585acbb91ac,2,25,2,0,0.9890354561903265,1.2023582175492171e-4,0.8964301736402649
69b7e04340b00585acbb91ac,3,1,2,1,0.9890354561903265,1.2590856572299384e-5,0.8964301736402649
69b7e04340b00585acbb91ac,3,2,2,1,0.9890354561903265,0.8952833053950424,0.8964301736402649
69b7e04340b00585acbb91ac,3,3,3,0,0.9890354561903265,0.9890342757562589,0.8964301736402649
69b7e04340b00585acbb91ac,3,4,3,1,0.9890354561903265,0.9890342757562589,0.09387238661618752
69b7e04340b00585acbb91ac,3,5,1,1,0.9890354561903265,0.9890342757562589,0.9051121167537013
69b7e04340b00585acbb91ac,3,6,2,1,0.9988518147479462,0.9890342757562589,0.9051121167537013
69b7e04340b00585acbb91ac,3,7,3,0,0.9988518147479462,0.9988516911352329,0.9051121167537013
69b7e04340b00585acbb91ac,3,8,3,1,0.9988518147479462,0.9988516911352329,0.09478154245559017
69b7e04340b00585acbb91ac,3,9,1,0,0.9988518147479462,0.9988516911352329,0.9052073217479122
69b7e04340b00585acbb91ac,3,10,1,0,0.10459777741466747,0.9988516911352329,0.9052073217479122
69b7e04340b00585acbb91ac,3,11,1,0,0.010953271471639416,0.9988516911352329,0.9052073217479122
69b7e04340b00585acbb91ac,3,12,1,1,0.0011470048351873569,0.9988516911352329,0.9052073217479122
69b7e04340b00585acbb91ac,3,13,2,0,0.8954020989744205,0.9988516911352329,0.9052073217479122
69b7e04340b00585acbb91ac,3,14,2,0,0.8954020989744205,0.10459776447018937,0.9052073217479122
69b7e04340b00585acbb91ac,3,15,2,1,0.8954020989744205,0.010953270116119344,0.9052073217479122
69b7e04340b00585acbb91ac,3,16,2,1,0.8954020989744205,0.8964289915987709,0.9052073217479122
69b7e04340b00585acbb91ac,3,17,3,1,0.8954020989744205,0.9891542497406787,0.9052073217479122
69b7e04340b00585acbb91ac,3,18,3,1,0.8954020989744205,0.9891542497406787,0.9900734990391109
69b7e04340b00585acbb91ac,3,19,1,1,0.8954020989744205,0.9891542497406787,0.9989605165339261
69b7e04340b00585acbb91ac,3,20,1,1,0.9890467155840711,0.9891542497406787,0.9989605165339261
69b7e04340b00585acbb91ac,3,21,2,0,0.9988529938093123,0.9891542497406787,0.9989605165339261
69b7e04340b00585acbb91ac,3,22,2,1,0.9988529938093123,0.10358226766718803,0.9989605165339261
69b7e04340b00585acbb91ac,3,23,3,0,0.9988529938093123,0.906128916212837,0.9989605165339261
69b7e04340b00585acbb91ac,3,24,3,1,0.9988529938093123,0.906128916212837,0.10460916044990498
69b7e04340b00585acbb91ac,3,25,1,1,0.9988529938093123,0.906128916212837,0.9062364503860283
69b7e04340b00585acbb91ac,4,1,2,1,0.999879887789165,0.906128916212837,0.9062364503860283
69b7e04340b00585acbb91ac,4,2,2,1,0.999879887789165,0.9901700065814999,0.9062364503860283
69b7e04340b00585acbb91ac,4,3,3,1,0.999879887789165,0.9989706226121767,0.9062364503860283
69b7e04340b00585acbb91ac,4,4,3,1,0.999879887789165,0.9989706226121767,0.990181267346643
69b7e04340b00585acbb91ac,4,5,1,1,0.999879887789165,0.9989706226121767,0.9989718018171531
69b7e04340b00585acbb91ac,4,6,1,0,0.9999874220877181,0.9989706226121767,0.9989718018171531
69b7e04340b00585acbb91ac,4,7,1,1,0.10471669596045796,0.9989706226121767,0.9989718018171531
69b7e04340b00585acbb91ac,4,8,2,1,0.9062477112912173,0.9989706226121767,0.9989718018171531
69b7e04340b00585acbb91ac,4,9,3,1,0.9062477112912173,0.9998922056438919,0.9989718018171531
69b7e04340b00585acbb91ac,4,10,1,0,0.9062477112912173,0.9998922056438919,0.9998923291278973
69b7e04340b00585acbb91ac,4,11,1,1,0.09490045966075383,0.9998922056438919,0.9998923291278973
69b7e04340b00585acbb91ac,4,12,2,1,0.9052197745215715,0.9998922056438919,0.9998923291278973
69b7e04340b00585acbb91ac,4,13,3,0,0.9052197745215715,0.999988711989018,0.9998923291278973
69b7e04340b00585acbb91ac,4,14,3,1,0.9052197745215715,0.999988711989018,0.10470673801448716
69b7e04340b00585acbb91ac,4,15,1,0,0.9052197745215715,0.999988711989018,0.9062466685148796
69b7e04340b00585acbb91ac,4,16,1,1,0.09479281616332297,0.999988711989018,0.9062466685148796
69b7e04340b00585acbb91ac,4,17,1,1,0.9052085023082109,0.999988711989018,0.9062466685148796
69b7e04340b00585acbb91ac,4,18,2,1,0.9900736226650428,0.999988711989018,0.9062466685148796
69b7e04340b00585acbb91ac,4,19,3,1,0.9900736226650428,0.9999988179418935,0.9062466685148796
69b7e04340b00585acbb91ac,4,20,1,1,0.9900736226650428,0.9999988179418935,0.9901823373688159
69b7e04340b00585acbb91ac,4,21,2,0,0.9989605294797885,0.9999988179418935,0.9901823373688159
69b7e04340b00585acbb91ac,4,22,2,0,0.9989605294797885,0.1047178893116898,0.9901823373688159
69b7e04340b00585acbb91ac,4,23,2,0,0.9989605294797885,0.010965849351059556,0.9901823373688159
69b7e04340b00585acbb91ac,4,24,2,0,0.9989605294797885,0.0011483219657573186,0.9901823373688159
69b7e04340b00585acbb91ac,4,25,2,1,0.9989605294797885,1.2024999618951045e-4,0.9901823373688159
69b7e04340b00585acbb91ac,5,1,2,1,0.9989605294797885,0.8952945792464218,0.9901823373688159
69b7e04340b00585acbb91ac,5,2,2,0,0.9989605294797885,0.9890354563315998,0.9901823373688159
69b7e04340b00585acbb91ac,5,3,2,1,0.9989605294797885,0.10356982785720914,0.9901823373688159
69b7e04340b00585acbb91ac,5,4,2,1,0.9989605294797885,0.906127613540625,0.9901823373688159
69b7e04340b00585acbb91ac,5,5,3,1,0.9989605294797885,0.9901698701682506,0.9901823373688159
69b7e04340b00585acbb91ac,5,6,3,1,0.9989605294797885,0.9901698701682506,0.9989719138677517
69b7e04340b00585acbb91ac,5,7,1,1,0.9989605294797885,0.9901698701682506,0.9998923408616136
69b7e04340b00585acbb91ac,5,8,1,1,0.9998911487111009,0.9901698701682506,0.9998923408616136
69b7e04340b00585acbb91ac,5,9,2,1,0.9999886013091134,0.9901698701682506,0.9998923408616136
69b7e04340b00585acbb91ac,5,10,1,1,0.9999886013091134,0.9989706083272518,0.9998923408616136
69b7e04340b00585acbb91ac,5,11,3,1,0.9999988063517133,0.9989706083272518,0.9998923408616136
69b7e04340b00585acbb91ac,5,12,2,1,0.9999988063517133,0.9989706083272518,0.9999887261487496
69b7e04340b00585acbb91ac,5,13,3,1,0.9999988063517133,0.999892204148003,0.9999887261487496
69b7e04340b00585acbb91ac,5,14,1,0,0.9999988063517133,0.999892204148003,0.9999988194246725
69b7e04340b00585acbb91ac,5,15,1,1,0.1047178880979891,0.999892204148003,0.9999988194246725
69b7e04340b00585acbb91ac,5,16,2,0,0.9062478361294941,0.999892204148003,0.9999988194246725
69b7e04340b00585acbb91ac,5,17,2,1,0.9062478361294941,0.10470672492684058,0.9999988194246725
69b7e04340b00585acbb91ac,5,18,2,0,0.9062478361294941,0.9062466671443673,0.9999988194246725
69b7e04340b00585acbb91ac,5,19,2,0,0.9062478361294941,0.09490035031976768,0.9999988194246725
69b7e04340b00585acbb91ac,5,20,2,1,0.9062478361294941,0.009937776166069542,0.9999988194246725
69b7e04340b00585acbb91ac,5,21,3,1,0.9062478361294941,0.896322651088713,0.9999988194246725
69b7e04340b00585acbb91ac,5,22,1,0,0.9062478361294941,0.896322651088713,0.9999998763724942
69b7e04340b00585acbb91ac,5,23,1,1,0.0949004727335705,0.896322651088713,0.9999998763724942
69b7e04340b00585acbb91ac,5,24,2,1,0.9052197758905309,0.896322651088713,0.9999998763724942
69b7e04340b00585acbb91ac,5,25,1,1,0.9052197758905309,0.9891431139735702,0.9999998763724942
69b7e04340b00585acbb91ac,6,1,3,0,0.9900748032122084,0.9891431139735702,0.9999998763724942
69b7e04340b00585acbb91ac,6,2,3,0,0.9900748032122084,0.9891431139735702,0.10471800014844201
69b7e04340b00585acbb91ac,6,3,3,1,0.9900748032122084,0.9891431139735702,0.010965860957664372
69b7e04340b00585acbb91ac,6,4,3,1,0.9900748032122084,0.9891431139735702,0.8964303100867088
69b7e04340b00585acbb91ac,6,5,2,0,0.9900748032122084,0.9891431139735702,0.9891543878101192
69b7e04340b00585acbb91ac,6,6,2,0,0.9900748032122084,0.10358110155175793,0.9891543878101192
69b7e04340b00585acbb91ac,6,7,2,1,0.9900748032122084,0.010846807194012174,0.9891543878101192
69b7e04340b00585acbb91ac,6,8,2,1,0.9900748032122084,0.8964178430129155,0.9891543878101192
69b7e04340b00585acbb91ac,6,9,1,1,0.9900748032122084,0.9891530822828948,0.9891543878101192
69b7e04340b00585acbb91ac,6,10,1,0,0.9989606531043451,0.9891530822828948,0.9891543878101192
69b7e04340b00585acbb91ac,6,11,1,1,0.10460917475128834,0.9891530822828948,0.9891543878101192
69b7e04340b00585acbb91ac,6,12,3,1,0.9062364518836408,0.9891530822828948,0.9891543878101192
69b7e04340b00585acbb91ac,6,13,2,1,0.9062364518836408,0.9891530822828948,0.9988642690310767
69b7e04340b00585acbb91ac,6,14,3,0,0.9062364518836408,0.9988641323188563,0.9988642690310767
69b7e04340b00585acbb91ac,6,15,3,0,0.9062364518836408,0.9988641323188563,0.10459908160247916
69b7e04340b00585acbb91ac,6,16,3,0,0.9062364518836408,0.9988641323188563,0.010953408043599247
69b7e04340b00585acbb91ac,6,17,3,0,0.9062364518836408,0.9988641323188563,0.0011470191367320623
69b7e04340b00585acbb91ac,6,18,3,0,0.9062364518836408,0.9988641323188563,1.2011356651909805e-4
69b7e04340b00585acbb91ac,6,19,3,0,0.9062364518836408,0.9988641323188563,1.2578054246537953e-5
69b7e04340b00585acbb91ac,6,20,3,1,0.9062364518836408,0.9988641323188563,1.3171488774354052e-6
69b7e04340b00585acbb91ac,6,21,3,0,0.9062364518836408,0.9988641323188563,0.8952821248347478
69b7e04340b00585acbb91ac,6,22,3,1,0.9062364518836408,0.9988641323188563,0.09375216522479646
69b7e04340b00585acbb91ac,6,23,3,0,0.9062364518836408,0.9988641323188563,0.9050995274082481
69b7e04340b00585acbb91ac,6,24,3,0,0.9062364518836408,0.9988641323188563,0.09478022412432002
69b7e04340b00585acbb91ac,6,25,3,0,0.9062364518836408,0.9988641323188563,0.009925196789346655
69ef99a65d19811a9ddad38b,1,1,3,0,0.5,0.5,0.5
69ef99a65d19811a9ddad38b,1,2,1,0,0.5,0.5,0.4515221119895031
69ef99a65d19811a9ddad38b,1,3,2,1,0.4515221119895031,0.5,0.4515221119895031
69ef99a65d19811a9ddad38b,1,4,1,0,0.4515221119895031,0.5484778880104968,0.4515221119895031
69ef99a65d19811a9ddad38b,1,5,1,0,0.40774443622999457,0.5484778880104968,0.4515221119895031
69ef99a65d19811a9ddad38b,1,6,3,0,0.3682112598014847,0.5484778880104968,0.4515221119895031
69ef99a65d19811a9ddad38b,1,7,2,1,0.3682112598014847,0.5484778880104968,0.40774443622999457
69ef99a65d19811a9ddad38b,1,8,2,0,0.3682112598014847,0.5922555637700055,0.40774443622999457
69ef99a65d19811a9ddad38b,1,9,1,1,0.3682112598014847,0.5204183737757222,0.40774443622999457
69ef99a65d19811a9ddad38b,1,10,2,1,0.4566274296312474,0.5204183737757222,0.40774443622999457
69ef99a65d19811a9ddad38b,1,11,3,0,0.4566274296312474,0.5799335946690232,0.40774443622999457
69ef99a65d19811a9ddad38b,1,12,3,0,0.4566274296312474,0.5799335946690232,0.3682112598014847
69ef99a65d19811a9ddad38b,1,13,2,0,0.4566274296312474,0.5799335946690232,0.3325110538119597
69ef99a65d19811a9ddad38b,1,14,2,0,0.4566274296312474,0.5131512598698942,0.3325110538119597
69ef99a65d19811a9ddad38b,1,15,2,0,0.4566274296312474,0.47292939081210295,0.3325110538119597
69ef99a65d19811a9ddad38b,1,16,1,0,0.4566274296312474,0.4270761557292022,0.3325110538119597
69ef99a65d19811a9ddad38b,1,17,3,1,0.3878275410160356,0.4270761557292022,0.3325110538119597
69ef99a65d19811a9ddad38b,1,18,2,1,0.3878275410160356,0.4270761557292022,0.43553844260809726
69ef99a65d19811a9ddad38b,1,19,1,1,0.3878275410160356,0.4936929700701731,0.43553844260809726
69ef99a65d19811a9ddad38b,1,20,3,1,0.4691115358230109,0.4936929700701731,0.43553844260809726
69ef99a65d19811a9ddad38b,1,21,2,0,0.4691115358230109,0.4936929700701731,0.47557320315211826
69ef99a65d19811a9ddad38b,1,22,2,1,0.4691115358230109,0.4358312075573425,0.47557320315211826
69ef99a65d19811a9ddad38b,1,23,1,0,0.4691115358230109,0.49746917446645333,0.47557320315211826
69ef99a65d19811a9ddad38b,1,24,1,0,0.4038243987419521,0.49746917446645333,0.47557320315211826
69ef99a65d19811a9ddad38b,1,25,1,1,0.3646712919702174,0.49746917446645333,0.47557320315211826
69ef99a65d19811a9ddad38b,2,1,3,0,0.45342892676227775,0.49746917446645333,0.47557320315211826
69ef99a65d19811a9ddad38b,2,2,3,1,0.45342892676227775,0.49746917446645333,0.41149033961992165
69ef99a65d19811a9ddad38b,2,3,2,1,0.45342892676227775,0.49746917446645333,0.4822803886569173
69ef99a65d19811a9ddad38b,2,4,3,0,0.45342892676227775,0.5399266301788096,0.4822803886569173
69ef99a65d19811a9ddad38b,2,5,1,0,0.45342892676227775,0.5399266301788096,0.42312114623375885
69ef99a65d19811a9ddad38b,2,6,3,1,0.38494073561556563,0.5399266301788096,0.42312114623375885
69ef99a65d19811a9ddad38b,2,7,2,1,0.38494073561556563,0.5399266301788096,0.48813009443735944
69ef99a65d19811a9ddad38b,2,8,1,0,0.38494073561556563,0.5845333999166398,0.48813009443735944
69ef99a65d19811a9ddad38b,2,9,1,1,0.34761850910753195,0.5845333999166398,0.48813009443735944
69ef99a65d19811a9ddad38b,2,10,3,1,0.4410717742801791,0.5845333999166398,0.48813009443735944
69ef99a65d19811a9ddad38b,2,11,2,0,0.4410717742801791,0.5845333999166398,0.5295617150983369
69ef99a65d19811a9ddad38b,2,12,2,0,0.4410717742801791,0.5179257456837624,0.5295617150983369
69ef99a65d19811a9ddad38b,2,13,2,0,0.4410717742801791,0.47668048015062336,0.5295617150983369
69ef99a65d19811a9ddad38b,2,14,2,1,0.4410717742801791,0.43046355501020583,0.5295617150983369
69ef99a65d19811a9ddad38b,2,15,1,1,0.4410717742801791,0.4942297049676897,0.5295617150983369
69ef99a65d19811a9ddad38b,2,16,2,0,0.4814093677485869,0.4942297049676897,0.5295617150983369
69ef99a65d19811a9ddad38b,2,17,3,1,0.4814093677485869,0.43859359353480776,0.5295617150983369
69ef99a65d19811a9ddad38b,2,18,2,0,0.4814093677485869,0.43859359353480776,0.5751734224967674
69ef99a65d19811a9ddad38b,2,19,3,1,0.4814093677485869,0.396069412570443,0.5751734224967674
69ef99a65d19811a9ddad38b,2,20,1,0,0.4814093677485869,0.396069412570443,0.6163628106223342
69ef99a65d19811a9ddad38b,2,21,2,0,0.4282861327437109,0.396069412570443,0.6163628106223342
69ef99a65d19811a9ddad38b,2,22,3,1,0.4282861327437109,0.35766819732586386,0.6163628106223342
69ef99a65d19811a9ddad38b,2,23,3,0,0.4282861327437109,0.35766819732586386,0.6535586490393359
69ef99a65d19811a9ddad38b,2,24,1,0,0.4282861327437109,0.35766819732586386,0.5463312967556418
69ef99a65d19811a9ddad38b,2,25,2,0,0.3816407639645521,0.35766819732586386,0.5463312967556418
69ef99a65d19811a9ddad38b,3,1,3,1,0.3816407639645521,0.3229902023020558,0.5463312967556418
69ef99a65d19811a9ddad38b,3,2,3,0,0.3816407639645521,0.3229902023020558,0.6299255755520683
69ef99a65d19811a9ddad38b,3,3,1,1,0.3816407639645521,0.3229902023020558,0.532124981533708
69ef99a65d19811a9ddad38b,3,4,1,1,0.4607652321753512,0.3229902023020558,0.532124981533708
69ef99a65d19811a9ddad38b,3,5,2,1,0.49752192690352165,0.3229902023020558,0.532124981533708
69ef99a65d19811a9ddad38b,3,6,2,1,0.49752192690352165,0.43118520815753225,0.532124981533708
69ef99a65d19811a9ddad38b,3,7,3,0,0.49752192690352165,0.47225237553900645,0.532124981533708
69ef99a65d19811a9ddad38b,3,8,2,0,0.49752192690352165,0.47225237553900645,0.5026831227783886
69ef99a65d19811a9ddad38b,3,9,3,0,0.49752192690352165,0.4044789704680547,0.5026831227783886
69ef99a65d19811a9ddad38b,3,10,3,0,0.49752192690352165,0.4044789704680547,0.4638913734766502
69ef99a65d19811a9ddad38b,3,11,3,1,0.49752192690352165,0.4044789704680547,0.41891442663485057
69ef99a65d19811a9ddad38b,3,12,3,0,0.49752192690352165,0.4044789704680547,0.4869625613443388
