participant,global_trial,block_number,trial_number,omega
67acd3c9faab3a14dfe87135,146,6,21,0.5153285624649229
67acd3c9faab3a14dfe87135,147,6,22,0.5153285371728278
67acd3c9faab3a14dfe87135,148,6,23,0.5161930555109043
67acd3c9faab3a14dfe87135,149,6,24,0.512618305151371
67acd3c9faab3a14dfe87135,150,6,25,0.5155043742125037
67dae998d8f2cfb8a8e3bf03,1,1,1,0.7698704669290735
67dae998d8f2cfb8a8e3bf03,2,1,2,0.7836437550609341
67dae998d8f2cfb8a8e3bf03,3,1,3,0.7959852152282172
67dae998d8f2cfb8a8e3bf03,4,1,4,0.8070835843035358
67dae998d8f2cfb8a8e3bf03,5,1,5,0.8171020666980929
67dae998d8f2cfb8a8e3bf03,6,1,6,0.8171020666999217
67dae998d8f2cfb8a8e3bf03,7,1,7,0.8223420806335543
67dae998d8f2cfb8a8e3bf03,8,1,8,0.8300468603108744
67dae998d8f2cfb8a8e3bf03,9,1,9,0.8337341056379184
67dae998d8f2cfb8a8e3bf03,10,1,10,0.8380290848988771
67dae998d8f2cfb8a8e3bf03,11,1,11,0.8389478367210749
67dae998d8f2cfb8a8e3bf03,12,1,12,0.843569801817156
67dae998d8f2cfb8a8e3bf03,13,1,13,0.8492432579226178
67dae998d8f2cfb8a8e3bf03,14,1,14,0.8550414344736925
67dae998d8f2cfb8a8e3bf03,15,1,15,0.8606447452153351
67dae998d8f2cfb8a8e3bf03,16,1,16,0.8659484184499293
67dae998d8f2cfb8a8e3bf03,17,1,17,0.8700841475181982
67dae998d8f2cfb8a8e3bf03,18,1,18,0.8744064181233053
67dae998d8f2cfb8a8e3bf03,19,1,19,0.8770630393067832
67dae998d8f2cfb8a8e3bf03,20,1,20,0.8805591692995285
67dae998d8f2cfb8a8e3bf03,21,1,21,0.8842336331788381
67dae998d8f2cfb8a8e3bf03,22,1,22,0.8878531922693615
67dae998d8f2cfb8a8e3bf03,23,1,23,0.888404578066251
67dae998d8f2cfb8a8e3bf03,24,1,24,0.8854285956806083
67dae998d8f2cfb8a8e3bf03,25,1,25,0.8860809456196719
67dae998d8f2cfb8a8e3bf03,26,2,1,0.8897771563607085
67dae998d8f2cfb8a8e3bf03,27,2,2,0.8914611921891514
67dae998d8f2cfb8a8e3bf03,28,2,3,0.8945931396615445
67dae998d8f2cfb8a8e3bf03,29,2,4,0.8987678610031491
67dae998d8f2cfb8a8e3bf03,30,2,5,0.900059267773325
67dae998d8f2cfb8a8e3bf03,31,2,6,0.8991594511697716
67dae998d8f2cfb8a8e3bf03,32,2,7,0.8956385274941928
67dae998d8f2cfb8a8e3bf03,33,2,8,0.894691066506674
67dae998d8f2cfb8a8e3bf03,34,2,9,0.9008182487200339
67dae998d8f2cfb8a8e3bf03,35,2,10,0.8963493537009257
67dae998d8f2cfb8a8e3bf03,36,2,11,0.8908355333247092
67dae998d8f2cfb8a8e3bf03,37,2,12,0.8888144340970394
67dae998d8f2cfb8a8e3bf03,38,2,13,0.8888132360571873
67dae998d8f2cfb8a8e3bf03,39,2,14,0.8870540168416499
67dae998d8f2cfb8a8e3bf03,40,2,15,0.8812375757992064
67dae998d8f2cfb8a8e3bf03,41,2,16,0.8787722460769407
67dae998d8f2cfb8a8e3bf03,42,2,17,0.8776361573858166
67dae998d8f2cfb8a8e3bf03,43,2,18,0.8734777324198668
67dae998d8f2cfb8a8e3bf03,44,2,19,0.8641896819775721
67dae998d8f2cfb8a8e3bf03,45,2,20,0.8504817176752849
67dae998d8f2cfb8a8e3bf03,46,2,21,0.8508508446510712
67dae998d8f2cfb8a8e3bf03,47,2,22,0.848165961715547
67dae998d8f2cfb8a8e3bf03,48,2,23,0.8459224466855276
67dae998d8f2cfb8a8e3bf03,49,2,24,0.8424929048522025
67dae998d8f2cfb8a8e3bf03,50,2,25,0.8439916677870579
67dae998d8f2cfb8a8e3bf03,51,3,1,0.8449204160942729
67dae998d8f2cfb8a8e3bf03,52,3,2,0.8509606843244641
67dae998d8f2cfb8a8e3bf03,53,3,3,0.8481673952003688
67dae998d8f2cfb8a8e3bf03,54,3,4,0.8423318641339337
67dae998d8f2cfb8a8e3bf03,55,3,5,0.8380685495844801
67dae998d8f2cfb8a8e3bf03,56,3,6,0.8308140175413837
67dae998d8f2cfb8a8e3bf03,57,3,7,0.8242668734511771
67dae998d8f2cfb8a8e3bf03,58,3,8,0.8239320781384455
67dae998d8f2cfb8a8e3bf03,59,3,9,0.8208717983508218
67dae998d8f2cfb8a8e3bf03,60,3,10,0.825015307169746
67dae998d8f2cfb8a8e3bf03,61,3,11,0.8218112996688406
67dae998d8f2cfb8a8e3bf03,62,3,12,0.8212363365899992
67dae998d8f2cfb8a8e3bf03,63,3,13,0.8136702560486435
67dae998d8f2cfb8a8e3bf03,64,3,14,0.8173945399076324
67dae998d8f2cfb8a8e3bf03,65,3,15,0.8149846812724357
67dae998d8f2cfb8a8e3bf03,66,3,16,0.8121838244452659
67dae998d8f2cfb8a8e3bf03,67,3,17,0.80503101720926
67dae998d8f2cfb8a8e3bf03,68,3,18,0.8052331080234415
67dae998d8f2cfb8a8e3bf03,69,3,19,0.8031947348418231
67dae998d8f2cfb8a8e3bf03,70,3,20,0.7990581512141358
67dae998d8f2cfb8a8e3bf03,71,3,21,0.7995367150577657
67dae998d8f2cfb8a8e3bf03,72,3,22,0.8101943175879767
67dae998d8f2cfb8a8e3bf03,73,3,23,0.8190874706421106
67dae998d8f2cfb8a8e3bf03,74,3,24,0.8233851166677845
67dae998d8f2cfb8a8e3bf03,75,3,25,0.8257067828543336
67dae998d8f2cfb8a8e3bf03,76,4,1,0.8360897958940808
67dae998d8f2cfb8a8e3bf03,77,4,2,0.8580577292629944
67dae998d8f2cfb8a8e3bf03,78,4,3,0.8603669232884084
67dae998d8f2cfb8a8e3bf03,79,4,4,0.8598736623814942
67dae998d8f2cfb8a8e3bf03,80,4,5,0.8593130573836473
67dae998d8f2cfb8a8e3bf03,81,4,6,0.8621942801825875
67dae998d8f2cfb8a8e3bf03,82,4,7,0.8610341057359552
67dae998d8f2cfb8a8e3bf03,83,4,8,0.8622600774006949
67dae998d8f2cfb8a8e3bf03,84,4,9,0.8662493496168524
67dae998d8f2cfb8a8e3bf03,85,4,10,0.8702765404248283
67dae998d8f2cfb8a8e3bf03,86,4,11,0.8808014184671423
67dae998d8f2cfb8a8e3bf03,87,4,12,0.8757197313883406
67dae998d8f2cfb8a8e3bf03,88,4,13,0.8586499966741031
67dae998d8f2cfb8a8e3bf03,89,4,14,0.8619430973840634
67dae998d8f2cfb8a8e3bf03,90,4,15,0.8605881905247764
67dae998d8f2cfb8a8e3bf03,91,4,16,0.8419636234879242
67dae998d8f2cfb8a8e3bf03,92,4,17,0.8429554652775311
67dae998d8f2cfb8a8e3bf03,93,4,18,0.8394081028698591
67dae998d8f2cfb8a8e3bf03,94,4,19,0.8457668354150043
67dae998d8f2cfb8a8e3bf03,95,4,20,0.8128847069737273
67dae998d8f2cfb8a8e3bf03,96,4,21,0.8193731992275372
67dae998d8f2cfb8a8e3bf03,97,4,22,0.8192833137890935
67dae998d8f2cfb8a8e3bf03,98,4,23,0.8097877371388246
67dae998d8f2cfb8a8e3bf03,99,4,24,0.8090930017544018
67dae998d8f2cfb8a8e3bf03,100,4,25,0.8051265542928169
67dae998d8f2cfb8a8e3bf03,101,5,1,0.8033981625872268
67dae998d8f2cfb8a8e3bf03,102,5,2,0.8034810381680162
67dae998d8f2cfb8a8e3bf03,103,5,3,0.8042675605934162
67dae998d8f2cfb8a8e3bf03,104,5,4,0.8113554881460138
67dae998d8f2cfb8a8e3bf03,105,5,5,0.8006708159154102
67dae998d8f2cfb8a8e3bf03,106,5,6,0.8020637493131959
67dae998d8f2cfb8a8e3bf03,107,5,7,0.800755492604933
67dae998d8f2cfb8a8e3bf03,108,5,8,0.7983675996772946
67dae998d8f2cfb8a8e3bf03,109,5,9,0.7743172463787548
67dae998d8f2cfb8a8e3bf03,110,5,10,0.7496275706959504
67dae998d8f2cfb8a8e3bf03,111,5,11,0.7591256619323077
67dae998d8f2cfb8a8e3bf03,112,5,12,0.7587522472853628
67dae998d8f2cfb8a8e3bf03,113,5,13,0.7530849194525591
67dae998d8f2cfb8a8e3bf03,114,5,14,0.7557598640859348
67dae998d8f2cfb8a8e3bf03,115,5,15,0.7507686449143814
67dae998d8f2cfb8a8e3bf03,116,5,16,0.7423171581476834
67dae998d8f2cfb8a8e3bf03,117,5,17,0.7287770413844651
67dae998d8f2cfb8a8e3bf03,118,5,18,0.7095998326572164
67dae998d8f2cfb8a8e3bf03,119,5,19,0.7010654716340367
67dae998d8f2cfb8a8e3bf03,120,5,20,0.6659573150212464
67dae998d8f2cfb8a8e3bf03,121,5,21,0.6661473821710178
67dae998d8f2cfb8a8e3bf03,122,5,22,0.6848811404997661
67dae998d8f2cfb8a8e3bf03,123,5,23,0.6448091505821901
67dae998d8f2cfb8a8e3bf03,124,5,24,0.6486279194236952
67dae998d8f2cfb8a8e3bf03,125,5,25,0.6030880530916808
67dae998d8f2cfb8a8e3bf03,126,6,1,0.5985272377430841
67dae998d8f2cfb8a8e3bf03,127,6,2,0.5382312678150197
67dae998d8f2cfb8a8e3bf03,128,6,3,0.5638222680711024
67dae998d8f2cfb8a8e3bf03,129,6,4,0.5820954709430177
67dae998d8f2cfb8a8e3bf03,130,6,5,0.5402134315474644
67dae998d8f2cfb8a8e3bf03,131,6,6,0.5378405939178811
67dae998d8f2cfb8a8e3bf03,132,6,7,0.5652460275534429
67dae998d8f2cfb8a8e3bf03,133,6,8,0.5481927384486164
67dae998d8f2cfb8a8e3bf03,134,6,9,0.5379357686545917
67dae998d8f2cfb8a8e3bf03,135,6,10,0.5105687565381406
67dae998d8f2cfb8a8e3bf03,136,6,11,0.5564771898712145
67dae998d8f2cfb8a8e3bf03,137,6,12,0.5273848493937678
67dae998d8f2cfb8a8e3bf03,138,6,13,0.5276294964020642
67dae998d8f2cfb8a8e3bf03,139,6,14,0.5455099722189584
67dae998d8f2cfb8a8e3bf03,140,6,15,0.5293549953628598
67dae998d8f2cfb8a8e3bf03,141,6,16,0.5278541408285178
67dae998d8f2cfb8a8e3bf03,142,6,17,0.5060089915355751
67dae998d8f2cfb8a8e3bf03,143,6,18,0.49551634900781194
67dae998d8f2cfb8a8e3bf03,144,6,19,0.4700633515645467
67dae998d8f2cfb8a8e3bf03,145,6,20,0.44161063515832316
67dae998d8f2cfb8a8e3bf03,146,6,21,0.4451117782856076
67dae998d8f2cfb8a8e3bf03,147,6,22,0.44511177828570064
67dae998d8f2cfb8a8e3bf03,148,6,23,0.4409907027454088
67dae998d8f2cfb8a8e3bf03,149,6,24,0.44455984089988637
67dae998d8f2cfb8a8e3bf03,150,6,25,0.47123620047556286
67f6a640d2046b13fcf33328,1,1,1,0.5592014902007932
67f6a640d2046b13fcf33328,2,1,2,0.5466626709512955
67f6a640d2046b13fcf33328,3,1,3,0.562053220080413
67f6a640d2046b13fcf33328,4,1,4,0.5595101915201144
67f6a640d2046b13fcf33328,5,1,5,0.5773779444318354
67f6a640d2046b13fcf33328,6,1,6,0.5773779580570486
67f6a640d2046b13fcf33328,7,1,7,0.575117542113012
67f6a640d2046b13fcf33328,8,1,8,0.56717117151672225
67f6a640d2046b13fcf33328,9,1,9,0.5677890933806896
67f6a640d2046b13fcf33328,10,1,10,0.541814840046124
67f6a640d2046b13fcf33328,11,1,11,0.5157581685777108
67f6a640d2046b13fcf33328,12,1,12,0.5208196568482835
67f6a640d2046b13fcf33328,13,1,13,0.536139551113714
67f6a640d2046b13fcf33328,14,1,14,0.53361795506877
67f6a640d2046b13fcf33328,15,1,15,0.5342148602887701
67f6a640d2046b13fcf33328,16,1,16,0.5348796965810413
67f6a640d2046b13fcf33328,17,1,17,0.5355036530005736
67f6a640d2046b13fcf33328,18,1,18,0.5361271816207291
67f6a640d2046b13fcf33328,19,1,19,0.5540596321579783
67f6a640d2046b13fcf33328,20,1,20,0.5714641058316908
67f6a640d2046b13fcf33328,21,1,21,0.5720421828678205
67f6a640d2046b13fcf33328,22,1,22,0.5726060084813257
67f6a640d2046b13fcf33328,23,1,23,0.5753489290376448
67f6a640d2046b13fcf33328,24,1,24,0.5835185986061591
67f6a640d2046b13fcf33328,25,1,25,0.5764975003922829
67f6a640d2046b13fcf33328,26,2,1,0.5642725080501415
67f6a640d2046b13fcf33328,27,2,2,0.5344348307406873
67f6a640d2046b13fcf33328,28,2,3,0.4987880692316538
67f6a640d2046b13fcf33328,29,2,4,0.49880850830480084
67f6a640d2046b13fcf33328,30,2,5,0.5052588829916708
67f6a640d2046b13fcf33328,31,2,6,0.4898368566575294
67f6a640d2046b13fcf33328,32,2,7,0.49336165513083163
67f6a640d2046b13fcf33328,33,2,8,0.5027500009738295
67f6a640d2046b13fcf33328,34,2,9,0.5027088548966313
67f6a640d2046b13fcf33328,35,2,10,0.5027131966909738
67f6a640d2046b13fcf33328,36,2,11,0.5303317864985277
67f6a640d2046b13fcf33328,37,2,12,0.5156234631342818
67f6a640d2046b13fcf33328,38,2,13,0.512393664946567
67f6a640d2046b13fcf33328,39,2,14,0.5156554977270714
67f6a640d2046b13fcf33328,40,2,15,0.5059939431585811
67f6a640d2046b13fcf33328,41,2,16,0.49302519359312763
67f6a640d2046b13fcf33328,42,2,17,0.4767438439388812
67f6a640d2046b13fcf33328,43,2,18,0.5047337291652421
67f6a640d2046b13fcf33328,44,2,19,0.48966784723693363
67f6a640d2046b13fcf33328,45,2,20,0.4928547991932173
67f6a640d2046b13fcf33328,46,2,21,0.46795156844658137
67f6a640d2046b13fcf33328,47,2,22,0.45582970642989024
67f6a640d2046b13fcf33328,48,2,23,0.44313442914055573
67f6a640d2046b13fcf33328,49,2,24,0.46129002009875314
67f6a640d2046b13fcf33328,50,2,25,0.4437451405085631
67f6a640d2046b13fcf33328,51,3,1,0.4691956740539499
67f6a640d2046b13fcf33328,52,3,2,0.49579911174262775
67f6a640d2046b13fcf33328,53,3,3,0.49575448921306525
67f6a640d2046b13fcf33328,54,3,4,0.49574853742502817
67f6a640d2046b13fcf33328,55,3,5,0.4957199472119403
67f6a640d2046b13fcf33328,56,3,6,0.49509901344174245
67f6a640d2046b13fcf33328,57,3,7,0.4975631555798642
67f6a640d2046b13fcf33328,58,3,8,0.5056741659614309
67f6a640d2046b13fcf33328,59,3,9,0.5239738861222893
67f6a640d2046b13fcf33328,60,3,10,0.5239981199205276
67f6a640d2046b13fcf33328,61,3,11,0.5239740722009666
67f6a640d2046b13fcf33328,62,3,12,0.5239807416881344
67f6a640d2046b13fcf33328,63,3,13,0.5240016655554882
67f6a640d2046b13fcf33328,64,3,14,0.5173592589269803
67f6a640d2046b13fcf33328,65,3,15,0.4989454169557908
67f6a640d2046b13fcf33328,66,3,16,0.5022000102349468
67f6a640d2046b13fcf33328,67,3,17,0.5132987680297616
67f6a640d2046b13fcf33328,68,3,18,0.5392552173515078
67f6a640d2046b13fcf33328,69,3,19,0.54455206931411
67f6a640d2046b13fcf33328,70,3,20,0.5540751971350054
67f6a640d2046b13fcf33328,71,3,21,0.5412169123575379
67f6a640d2046b13fcf33328,72,3,22,0.5563102556677924
67f6a640d2046b13fcf33328,73,3,23,0.5761040037864777
67f6a640d2046b13fcf33328,74,3,24,0.5782205141154041
67f6a640d2046b13fcf33328,75,3,25,0.5841877264236376
67f6a640d2046b13fcf33328,76,4,1,0.5935314446439659
67f6a640d2046b13fcf33328,77,4,2,0.5739000037767301
67f6a640d2046b13fcf33328,78,4,3,0.5582365569417173
67f6a640d2046b13fcf33328,79,4,4,0.5487889855793845
67f6a640d2046b13fcf33328,80,4,5,0.5360927334620104
67f6a640d2046b13fcf33328,81,4,6,0.5354605498808565
67f6a640d2046b13fcf33328,82,4,7,0.541008381183842
67f6a640d2046b13fcf33328,83,4,8,0.549276847384493
67f6a640d2046b13fcf33328,84,4,9,0.5492768846867547
67f6a640d2046b13fcf33328,85,4,10,0.546200397382235
67f6a640d2046b13fcf33328,86,4,11,0.5398489264750447
67f6a640d2046b13fcf33328,87,4,12,0.5304178832582651
67f6a640d2046b13fcf33328,88,4,13,0.5523323048894418
67f6a640d2046b13fcf33328,89,4,14,0.5503314341959922
67f6a640d2046b13fcf33328,90,4,15,0.5452898781709459
67f6a640d2046b13fcf33328,91,4,16,0.5767667183308308
67f6a640d2046b13fcf33328,92,4,17,0.5928305716742053
67f6a640d2046b13fcf33328,93,4,18,0.5868793799556932
67f6a640d2046b13fcf33328,94,4,19,0.5657585596890613
67f6a640d2046b13fcf33328,95,4,20,0.5519298775698946
67f6a640d2046b13fcf33328,96,4,21,0.5549871809911431
67f6a640d2046b13fcf33328,97,4,22,0.5597306732381467
67f6a640d2046b13fcf33328,98,4,23,0.5664554335168445
67f6a640d2046b13fcf33328,99,4,24,0.546652118536987
67f6a640d2046b13fcf33328,100,4,25,0.5437357134718221
67f6a640d2046b13fcf33328,101,5,1,0.5199734612703354
67f6a640d2046b13fcf33328,102,5,2,0.5085901531855065
67f6a640d2046b13fcf33328,103,5,3,0.5232746232957898
67f6a640d2046b13fcf33328,104,5,4,0.5167915824616074
67f6a640d2046b13fcf33328,105,5,5,0.5105236350144338
67f6a640d2046b13fcf33328,106,5,6,0.5277779779409049
67f6a640d2046b13fcf33328,107,5,7,0.5301701222072157
67f6a640d2046b13fcf33328,108,5,8,0.5278012889162876
67f6a640d2046b13fcf33328,109,5,9,0.5328810288443231
67f6a640d2046b13fcf33328,110,5,10,0.562540968358705
67f6a640d2046b13fcf33328,111,5,11,0.5534028108167939
67f6a640d2046b13fcf33328,112,5,12,0.5657942321841223
67f6a640d2046b13fcf33328,113,5,13,0.5454862516309693
67f6a640d2046b13fcf33328,114,5,14,0.5150936184673682
67f6a640d2046b13fcf33328,115,5,15,0.5311128177923626
67f6a640d2046b13fcf33328,116,5,16,0.5067124545073263
67f6a640d2046b13fcf33328,117,5,17,0.4918562429602583
67f6a640d2046b13fcf33328,118,5,18,0.4984351064195261
67f6a640d2046b13fcf33328,119,5,19,0.5189230814933974
67f6a640d2046b13fcf33328,120,5,20,0.5463114451047754
67f6a640d2046b13fcf33328,121,5,21,0.56213391601547
67f6a640d2046b13fcf33328,122,5,22,0.5564230628846328
67f6a640d2046b13fcf33328,123,5,23,0.5632830014218764
67f6a640d2046b13fcf33328,124,5,24,0.5487967450426914
67f6a640d2046b13fcf33328,125,5,25,0.5215142378791964
67f6a640d2046b13fcf33328,126,6,1,0.5392455107237669
67f6a640d2046b13fcf33328,127,6,2,0.5627160892722971
67f6a640d2046b13fcf33328,128,6,3,0.578096232613191
67f6a640d2046b13fcf33328,129,6,4,0.5628792899303307
67f6a640d2046b13fcf33328,130,6,5,0.5629182271250915
67f6a640d2046b13fcf33328,131,6,6,0.5581329363201911
67f6a640d2046b13fcf33328,132,6,7,0.5432454071798527
67f6a640d2046b13fcf33328,133,6,8,0.5249465198001929
67f6a640d2046b13fcf33328,134,6,9,0.5308311670087793
67f6a640d2046b13fcf33328,135,6,10,0.5484003979738785
67f6a640d2046b13fcf33328,136,6,11,0.5477360517545011
67f6a640d2046b13fcf33328,137,6,12,0.5471249853576924
67f6a640d2046b13fcf33328,138,6,13,0.5421731935587277
67f6a640d2046b13fcf33328,139,6,14,0.5319407646532873
67f6a640d2046b13fcf33328,140,6,15,0.5443105910079653
67f6a640d2046b13fcf33328,141,6,16,0.5288551226712125
67f6a640d2046b13fcf33328,142,6,17,0.5348162899117159
67f6a640d2046b13fcf33328,143,6,18,0.5276688964720789
67f6a640d2046b13fcf33328,144,6,19,0.5118769715466952
67f6a640d2046b13fcf33328,145,6,20,0.5179862004743702
67f6a640d2046b13fcf33328,146,6,21,0.5305934203667539
67f6a640d2046b13fcf33328,147,6,22,0.5305934332403055
67f6a640d2046b13fcf33328,148,6,23,0.5274607854792851
67f6a640d2046b13fcf33328,149,6,24,0.524773308887353
67f6a640d2046b13fcf33328,150,6,25,0.508846613432134
68598a1d4cebd213b2abb1d9,1,1,1,0.4919877462970191
68598a1d4cebd213b2abb1d9,2,1,2,0.5205287509473749
68598a1d4cebd213b2abb1d9,3,1,3,0.5126065483218346
68598a1d4cebd213b2abb1d9,4,1,4,0.5434720155901707
68598a1d4cebd213b2abb1d9,5,1,5,0.5788617041526358
68598a1d4cebd213b2abb1d9,6,1,6,0.5788617042224681
68598a1d4cebd213b2abb1d9,7,1,7,0.5646727928280052
68598a1d4cebd213b2abb1d9,8,1,8,0.5700286381565435
68598a1d4cebd213b2abb1d9,9,1,9,0.5813168188056291
68598a1d4cebd213b2abb1d9,10,1,10,0.5808691608598169
68598a1d4cebd213b2abb1d9,11,1,11,0.591220570236529
68598a1d4cebd213b2abb1d9,12,1,12,0.5951605557217915
68598a1d4cebd213b2abb1d9,13,1,13,0.5853930092582753
68598a1d4cebd213b2abb1d9,14,1,14,0.5926459158131613
68598a1d4cebd213b2abb1d9,15,1,15,0.5909398372496798
68598a1d4cebd213b2abb1d9,16,1,16,0.6010478052606726
68598a1d4cebd213b2abb1d9,17,1,17,0.6044979647808651
68598a1d4cebd213b2abb1d9,18,1,18,0.6204378052670747
68598a1d4cebd213b2abb1d9,19,1,19,0.620606908723238
68598a1d4cebd213b2abb1d9,20,1,20,0.6259082952375734
68598a1d4cebd213b2abb1d9,21,1,21,0.6354685684539783
68598a1d4cebd213b2abb1d9,22,1,22,0.6367338810968343
68598a1d4cebd213b2abb1d9,23,1,23,0.628093309933746
68598a1d4cebd213b2abb1d9,24,1,24,0.6116831501559382
68598a1d4cebd213b2abb1d9,25,1,25,0.602201528498692
68598a1d4cebd213b2abb1d9,26,2,1,0.6078981568520301
68598a1d4cebd213b2abb1d9,27,2,2,0.5924065750984983
68598a1d4cebd213b2abb1d9,28,2,3,0.6034511787969548
68598a1d4cebd213b2abb1d9,29,2,4,0.5721844048874135
68598a1d4cebd213b2abb1d9,30,2,5,0.5914231171292802
68598a1d4cebd213b2abb1d9,31,2,6,0.6090709686916272
68598a1d4cebd213b2abb1d9,32,2,7,0.596495218198389
68598a1d4cebd213b2abb1d9,33,2,8,0.6008737796113117
68598a1d4cebd213b2abb1d9,34,2,9,0.5673828875588428
68598a1d4cebd213b2abb1d9,35,2,10,0.5721537730594708
68598a1d4cebd213b2abb1d9,36,2,11,0.5793034582864948
68598a1d4cebd213b2abb1d9,37,2,12,0.5857980877105989
68598a1d4cebd213b2abb1d9,38,2,13,0.6159316520325561
68598a1d4cebd213b2abb1d9,39,2,14,0.6598657076813312
68598a1d4cebd213b2abb1d9,40,2,15,0.6208102479056702
68598a1d4cebd213b2abb1d9,41,2,16,0.6491866905383046
68598a1d4cebd213b2abb1d9,42,2,17,0.6704489995093681
68598a1d4cebd213b2abb1d9,43,2,18,0.6691541390904892
68598a1d4cebd213b2abb1d9,44,2,19,0.6577926693705289
68598a1d4cebd213b2abb1d9,45,2,20,0.653830254890722
68598a1d4cebd213b2abb1d9,46,2,21,0.6250554952205308
68598a1d4cebd213b2abb1d9,47,2,22,0.6071527508253058
68598a1d4cebd213b2abb1d9,48,2,23,0.6326631762003733
68598a1d4cebd213b2abb1d9,49,2,24,0.6273740243122619
68598a1d4cebd213b2abb1d9,50,2,25,0.6342576276936409
68598a1d4cebd213b2abb1d9,51,3,1,0.6547482463455392
68598a1d4cebd213b2abb1d9,52,3,2,0.6334096864370612
68598a1d4cebd213b2abb1d9,53,3,3,0.6503361137294953
68598a1d4cebd213b2abb1d9,54,3,4,0.6481301702437513
68598a1d4cebd213b2abb1d9,55,3,5,0.6533943272296763
68598a1d4cebd213b2abb1d9,56,3,6,0.6548567906904685
68598a1d4cebd213b2abb1d9,57,3,7,0.649237040767085
68598a1d4cebd213b2abb1d9,58,3,8,0.653049404639557
68598a1d4cebd213b2abb1d9,59,3,9,0.6395213194423954
68598a1d4cebd213b2abb1d9,60,3,10,0.6369651051417131
68598a1d4cebd213b2abb1d9,61,3,11,0.6145594042180418
68598a1d4cebd213b2abb1d9,62,3,12,0.6119639022471351
68598a1d4cebd213b2abb1d9,63,3,13,0.6096226652375408
68598a1d4cebd213b2abb1d9,64,3,14,0.6239777237350879
68598a1d4cebd213b2abb1d9,65,3,15,0.6335069210708966
68598a1d4cebd213b2abb1d9,66,3,16,0.6435550797877877
68598a1d4cebd213b2abb1d9,67,3,17,0.6451138830401403
68598a1d4cebd213b2abb1d9,68,3,18,0.6574218825133202
68598a1d4cebd213b2abb1d9,69,3,19,0.6535524523945798
68598a1d4cebd213b2abb1d9,70,3,20,0.6690612992455273
68598a1d4cebd213b2abb1d9,71,3,21,0.6604108307603879
68598a1d4cebd213b2abb1d9,72,3,22,0.6517428539914065
68598a1d4cebd213b2abb1d9,73,3,23,0.661879310231442
68598a1d4cebd213b2abb1d9,74,3,24,0.6566238776724326
68598a1d4cebd213b2abb1d9,75,3,25,0.6546377635497557
68598a1d4cebd213b2abb1d9,76,4,1,0.6537286340265713
68598a1d4cebd213b2abb1d9,77,4,2,0.6480689534824111
68598a1d4cebd213b2abb1d9,78,4,3,0.6681098588358346
68598a1d4cebd213b2abb1d9,79,4,4,0.6531005844477658
68598a1d4cebd213b2abb1d9,80,4,5,0.647754607244262
68598a1d4cebd213b2abb1d9,81,4,6,0.6672206372314173
68598a1d4cebd213b2abb1d9,82,4,7,0.6391512616505228
68598a1d4cebd213b2abb1d9,83,4,8,0.6492229722010546
68598a1d4cebd213b2abb1d9,84,4,9,0.6293288260761961
68598a1d4cebd213b2abb1d9,85,4,10,0.6528632679757663
68598a1d4cebd213b2abb1d9,86,4,11,0.6374284066164378
68598a1d4cebd213b2abb1d9,87,4,12,0.6448219022300151
68598a1d4cebd213b2abb1d9,88,4,13,0.6516897862848049
68598a1d4cebd213b2abb1d9,89,4,14,0.6497444855735853
68598a1d4cebd213b2abb1d9,90,4,15,0.6524598884196862
68598a1d4cebd213b2abb1d9,91,4,16,0.6170168736347712
68598a1d4cebd213b2abb1d9,92,4,17,0.6081826781232935
68598a1d4cebd213b2abb1d9,93,4,18,0.6217024489567458
68598a1d4cebd213b2abb1d9,94,4,19,0.600714110438037
68598a1d4cebd213b2abb1d9,95,4,20,0.6216028093715975
68598a1d4cebd213b2abb1d9,96,4,21,0.6143397312320552
68598a1d4cebd213b2abb1d9,97,4,22,0.6000061706807113
68598a1d4cebd213b2abb1d9,98,4,23,0.6095996864547051
68598a1d4cebd213b2abb1d9,99,4,24,0.5974409941155708
68598a1d4cebd213b2abb1d9,100,4,25,0.6020561807010811
68598a1d4cebd213b2abb1d9,101,5,1,0.6114492923061527
68598a1d4cebd213b2abb1d9,102,5,2,0.617081425239365
68598a1d4cebd213b2abb1d9,103,5,3,0.6244685145559193
68598a1d4cebd213b2abb1d9,104,5,4,0.6098793422463693
68598a1d4cebd213b2abb1d9,105,5,5,0.615014396180072
68598a1d4cebd213b2abb1d9,106,5,6,0.6107401099072582
68598a1d4cebd213b2abb1d9,107,5,7,0.5901366247294072
68598a1d4cebd213b2abb1d9,108,5,8,0.5613017382892198
68598a1d4cebd213b2abb1d9,109,5,9,0.572489159516118
68598a1d4cebd213b2abb1d9,110,5,10,0.5504082818666584
68598a1d4cebd213b2abb1d9,111,5,11,0.5602316527420246
68598a1d4cebd213b2abb1d9,112,5,12,0.5456145388733107
68598a1d4cebd213b2abb1d9,113,5,13,0.5507454970591456
68598a1d4cebd213b2abb1d9,114,5,14,0.5149354496617202
68598a1d4cebd213b2abb1d9,115,5,15,0.5182890799908907
68598a1d4cebd213b2abb1d9,116,5,16,0.5189576731042325
68598a1d4cebd213b2abb1d9,117,5,17,0.4964282835339442
68598a1d4cebd213b2abb1d9,118,5,18,0.4896931852933833
68598a1d4cebd213b2abb1d9,119,5,19,0.484197353729627
68598a1d4cebd213b2abb1d9,120,5,20,0.4848925204126387
